0.75596, -2.37988, -0.138665
5.5618, 6.76824, -0.139228
9.7365, 5.95594, -0.134856
6.36299, 7.19125, -0.0965616
3.29146, 9.09494, 0.0183352
5.79128, 9.97308, -0.0198708
7.21718, 8.22863, 0.106274
5.73505, 7.77441, 0.057762
4.02827, 11.2358, 0.0877878
2.63111, 21.2113, -0.0539565
16.1595, 14.622, 0.390269
16.922, 12.1625, 0.424306
5.96226, 6.56433, 0.0687834
15.3768, 3.25883, 0.270637
9.73964, 6.63606, 0.063482
7.68869, 11.4422, 0.0184592
5.42854, 7.14901, 0.130365
15.4734, 5.14652, 0.260901
17.9261, 11.2665, 0.261199
7.26939, 13.9064, -0.0170227
-0.141414, 9.79537, 0.0288312
8.07827, 7.89043, 0.0879975
12.7806, 4.90329, 0.112259
2.17399, 5.76684, -0.0950627
6.44367, 10.976, -0.0671327
-2.15111, 2.06997, -0.107216
3.62888, 3.01812, -0.163588
11.702, 17.451, 0.175606
5.53061, 4.58396, 0.0350879
0.633606, 7.42168, -0.247895
5.00265, 3.31808, -0.0163704
8.77109, 9.34833, 0.0964065
7.72526, 6.50671, 0.115401
11.2402, 6.10398, 0.207602
17.9493, 13.6067, 0.42926
-0.875562, 8.83074, -0.0384871
5.15029, 9.04145, 0.0272744
3.41155, 9.65559, -0.186853
6.46644, 11.7055, 0.00363684
11.472, 13.0079, 0.115189
15.0471, 16.127, 0.351473
14.3619, 7.22277, 0.207773
7.93918, 2.90719, 0.0293585
4.70798, 7.80568, 0.00418587
1.06767, 3.68328, 0.018036
6.17962, 7.20178, -0.0715731
14.3972, 14.988, 0.301657
4.44671, -0.81323, -0.0998821
6.73933, 1.82897, -0.0472438
5.52297, 7.93692, 0.00126043
10.4172, 5.1288, 0.00514662
12.8013, 14.1581, 0.176737
11.5887, 0.735755, -0.159588
9.27716, 2.96022, 0.0669808
8.43812, 10.6193, -0.0250871
17.426, 0.694862, 0.286397
7.99801, 3.65065, 0.0356858
4.66737, 4.27645, 0.109539
1.34423, 6.47554, 0.0821569
-0.272502, 6.59323, -0.073494
-4.46096, 12.6322, 0.0349082
5.72101, 6.77908, -0.0446861
0.444397, 6.46375, -0.116919
8.4479, 4.99872, -0.0640913
4.26533, 4.43847, -0.0619337
5.54028, -0.633118, -0.23646
2.80238, 12.2998, -0.206884
2.38133, 16.6814, 0.194464
7.23565, 6.07644, -0.0611626
6.03295, 8.04192, 0.0947422
5.75456, -1.04923, -0.220439
11.9429, 14.9638, 0.229073
7.92773, 10.8632, 0.0971309
9.5415, 8.17928, 0.0195697
-1.27315, 11.3534, -0.0153666
3.52455, 6.42469, -0.039089
-0.470111, 11.2104, -0.0567767
4.31766, 17.4181, 0.213534
12.0608, 3.9746, 0.00458071
7.2311, 9.47151, -0.0961986
10.065, 6.20428, 0.120797
8.65056, 8.54481, 0.00825445
6.49559, 5.14426, -0.0801138
6.43164, -0.162894, -0.0806146
6.29273, 4.72389, -0.344322
0.166971, 4.22671, -0.412325
7.22844, 8.51712, -0.0453277
9.46258, 3.86833, -0.108097
5.24442, 2.72327, -0.194206
4.87134, 12.3162, 0.0582247
5.94844, 4.93204, -0.123977
4.94893, 9.20481, -0.0683469
5.9194, 3.8693, -0.404458
7.88505, 6.885, -0.225875
8.97452, 9.55535, -0.0167166
3.62962, -0.646531, -0.216204
5.54757, 4.46106, -0.446256
8.58323, 9.58232, 0.0744994
8.62282, 9.38744, 0.170762
4.81015, 5.16068, -0.0932902
2.96891, 6.5137, -0.0367723
2.01936, 15.995, 0.156426
2.08466, 12.8421, 0.0569983
7.72574, 12.6256, 0.0604576
0.473628, 11.8856, -0.285902
-1.91772, 16.7083, 0.1148
3.9968, 15.3465, 0.202551
7.9006, 5.54983, 0.00504304
0.762474, 10.6789, -0.179696
2.10212, 12.9598, -0.217609
5.09323, 11.9094, 0.0314735
8.17015, 4.46861, -0.25753
8.26389, 10.0555, 0.0970502
6.10894, 0.492056, -0.0832325
0.812085, 3.65164, -0.366427
-1.07155, 21.4899, 0.0809411
3.02005, 10.2485, -0.394319
3.86806, 13.5112, -0.09832
5.50405, 4.4044, -0.459064
7.59703, 4.17621, -0.181212
-2.22217, 4.87802, -0.394956
-7.66456, 17.1493, 0.0850102
8.26125, 5.45428, -0.0269597
7.4003, 4.8353, 0.0114984
9.4627, -1.18311, -0.0833503
7.09183, 1.49843, -0.00237276
6.36697, 10.8026, -0.13478
8.33208, 10.1414, -0.1239
12.797, 12.478, 0.15401
8.95074, 4.71725, -0.0237592
8.55262, 12.423, 0.273713
11.1823, 5.5278, 0.0170861
10.7196, 11.8086, 0.147987
7.24336, 7.58974, -0.277632
16.0137, 11.3513, 0.273168
8.60585, 4.0311, -0.0651859
4.16789, 0.902104, -0.0912226
4.08926, 12.8771, 0.0830234
7.77889, 1.88537, -0.0219072
4.70206, 2.47641, -0.0406576
2.31924, 13.6913, -0.0847479
2.4543, 2.60968, -0.20551
10.4862, 2.69348, -0.170172
3.0891, 15.1238, 0.0543231
12.6771, 8.4539, 0.0923974
8.82388, 2.47445, 0.044355
8.51339, 12.0144, 0.0997092
10.8604, 9.77395, 0.0298944
8.82411, 12.612, 0.0435326
